332256.21125681617	4128605.376212821	68.90436278616231
332255.29195861437	4128605.7498123366	68.32541624192999
332254.3726604126	4128606.123411853	67.74646969769768
332253.7453159795	4128606.3875680836	69.26110867834763
332253.1179715465	4128606.651724315	70.77574765899756
332252.4906271134	4128606.9158805455	72.29038663964751
332251.56201990024	4128607.2674669567	72.69171833954726
332250.6334126871	4128607.619053368	73.09305003944702
332249.99018273916	4128607.828028194	73.09304519475248
332249.34695279115	4128608.0370030203	73.09304035005795
332248.7037228432	4128608.2459778464	73.0930355053634
332248.0638922433	4128608.4770846544	73.04363723464579
332247.4240616434	4128608.708191462	72.99423896392815
332246.78423104354	4128608.93929827	72.94484069321054
332246.120982337	4128609.181973956	72.40704078073634
332245.4577336304	4128609.4246496423	71.86924086826212
332244.7944849238	4128609.6673253286	71.33144095578793
332243.8567910661	4128610.0079945885	72.21221631289998
332242.9190972084	4128610.348663849	73.09299167001204
332242.28539910365	4128610.5907482896	72.55479494188924
332241.65170099883	4128610.8328327304	72.01659821376643
332241.01800289407	4128611.074917171	71.47840148564363
332240.3633234601	4128611.3026218666	72.28102405747984
332239.70864402613	4128611.5303265625	73.08364662931606
332239.05396459217	4128611.758031258	73.88626920115227
332238.4082244147	4128611.9892571364	73.03464024146795
332237.76248423714	4128612.2204830144	72.18301128178362
332237.11674405966	4128612.451708893	71.3313823220993
332236.1923484596	4128612.7921128236	72.35637275237735
332235.2679528596	4128613.132516755	73.38136318265539
332234.6255381303	4128613.3821762605	72.74702303145612
332233.98312340095	4128613.6318357657	72.11268288025684
332233.34070867166	4128613.8814952713	71.47834272905757
332232.402793563	4128614.211070355	72.54092750204981
332231.4648784542	4128614.540645439	73.60351227504206
332230.8398979834	4128614.7751562945	73.16574537311259
332230.21491751267	4128615.0096671497	72.72797847118309
332229.58993704186	4128615.244178005	72.29021156925361
332228.9439011809	4128615.460610642	72.77551615244563
332228.2978653199	4128615.6770432787	73.26082073563764
332227.6518294589	4128615.893475916	73.74612531882966
332226.7806252833	4128616.232816061	74.58228180856672
332225.9094211077	4128616.572156206	75.4184382983038
332225.0382169321	4128616.911496351	76.25459478804086
332225.0382169321	4128616.911496351	76.25459478804086
332224.20162193937	4128617.207594232	75.5938522067928
332223.36502694665	4128617.503692113	74.93310962554474
332222.5284319539	4128617.799789994	74.27236704429669
332221.6918369612	4128618.095887875	73.61162446304863
332220.8552419685	4128618.391985756	72.95088188180057
332220.01864697575	4128618.688083637	72.29013930055251
332219.3788919126	4128618.92289119	71.09965176143362
332218.7391368495	4128619.157698742	69.90916422231471
332218.0993817863	4128619.392506295	68.71867668319582
332217.46819573385	4128619.612342513	70.56789833151451
332216.8370096814	4128619.832178732	72.41711997983319
332216.20582362893	4128620.05201495	74.26634162815188
332215.57471171865	4128620.2755498122	73.82575913169896
332214.9435998083	4128620.4990846748	73.38517663524603
332214.31248789805	4128620.722619537	72.94459413879311
332213.3833282362	4128621.04647156	73.32759436187473
332212.4541685743	4128621.370323583	73.71059458495634
332211.51647717546	4128621.710996556	73.17525421142511
332210.5787857766	4128622.051669529	72.63991383789387
332209.933121131	4128622.2865961557	72.63990894282799
332209.28745648527	4128622.5215227823	72.63990404776212
332208.6417918396	4128622.756449409	72.63989915269623
332208.00174114923	4128622.976463862	73.00858823382299
332207.36169045884	4128623.196478316	73.37727731494975
332206.72163976845	4128623.4164927695	73.74596639607651
332205.79680212826	4128623.7347091557	73.49209156731715
332204.87196448806	4128624.0529255415	73.2382167385578
332204.22932922724	4128624.2914919476	73.14031410295298
332203.5866939664	4128624.530058353	73.04241146734816
332202.9440587056	4128624.7686247593	72.94450883174335
332202.29514319455	4128624.9888171693	73.4755775667401
332201.6462276836	4128625.209009579	74.00664630173686
332200.99731217255	4128625.429201989	74.53771503673362
332200.34351620864	4128625.5532927597	79.98991338328193
332199.6897202447	4128625.677383531	85.44211172983024
332198.7717376609	4128625.6735651447	90.57863182531291
332197.8537550771	4128625.669746759	95.71515192079558
332197.30610725173	4128625.558613484	101.2968121982486
332196.75845942635	4128625.4474802087	106.87847247570164
332196.1773397451	4128625.214917889	111.97014137347915
332195.59622006386	4128624.982355569	117.06181027125666
332194.9675531848	4128624.5897962674	122.25033291404938
332194.3388863057	4128624.197236966	127.43885555684211
332193.7698310574	4128623.6813847	132.72458239082448
332193.2007758092	4128623.165532434	138.01030922480683
332192.83628444525	4128622.678883764	143.57482811278845
332192.47179308126	4128622.1922350936	149.1393470007701
332192.1232913977	4128621.618316725	150.13589970816534
332191.77478971414	4128621.0443983567	151.1324524155606
332191.4262880306	4128620.470479988	152.12900512295585
332191.1152388949	4128619.847711929	154.11796125820715
332190.80418975913	4128619.2249438707	156.10691739345842
332190.49314062344	4128618.602175812	158.09587352870972
332190.1909564711	4128617.979230262	157.83362221434808
332189.88877231866	4128617.3562847115	157.57137089998648
332189.5865881663	4128616.7333391616	157.30911958562484
332189.325774427	4128616.1095652003	158.87031748673576
332189.0649606876	4128615.4857912385	160.4315153878467
332188.80414694827	4128614.862017277	161.99271328895762
332188.60501861235	4128614.218508182	163.6882030915249
332188.40589027636	4128613.574999087	165.38369289409223
332188.20676194044	4128612.931489992	167.07918269665953
332188.0749624629	4128612.1071835794	172.1389035789715
332187.94316298526	4128611.2828771663	177.1986244612835
332187.9245216295	4128610.7948530023	-179.49301333168165
332188.007806811	4128609.8607900757	-174.46862108684775
332188.09109199245	4128608.926727149	-169.4442288420138
332188.2344520371	4128608.2615598287	-167.11958677092952
332188.3778120818	4128607.5963925077	-164.79494469984525
332188.5211721264	4128606.931225187	-162.47030262876095
332188.82077543065	4128606.1704296144	-157.05495821524633
332189.1203787349	4128605.409634041	-151.6396138017317
332189.6458206606	4128604.633216183	-140.33924401481252
332190.1072293718	4128604.2021788103	-128.83633926545954
332190.47489884746	4128603.9617175697	-118.74061071212137
332191.04993239546	4128603.59500465	-119.06068197510203
332191.62496594345	4128603.2282917304	-119.38075323808268
332192.19999949145	4128602.8615788105	-119.70082450106334
332192.7990438304	4128602.5128851226	-118.11600151141428
332193.39808816946	4128602.164191435	-116.53117852176521
332193.99713250843	4128601.815497747	-114.94635553211616
332194.90678612434	4128601.4032348283	-112.79333658565093
332195.8164397403	4128600.990971909	-110.64031763918572
332196.4437090194	4128600.723112896	-109.68347984794015
332197.0709782985	4128600.4552538833	-108.72664205669456
332197.6982475776	4128600.1873948704	-107.76980426544898
332198.3963711809	4128600.062416428	-95.96243554887378
332199.10602598987	4128600.070406443	-84.90593477073261
332199.67606041324	4128600.192191621	-74.42783573578872
332200.2345744666	4128600.4030070603	-69.3686507263156
332200.7930885199	4128600.6138224993	-64.30946571684247
332201.5111856733	4128601.043441429	-53.58508072056492
332202.06240047	4128601.5541015295	-42.744510865244166
332202.3721461239	4128601.964147214	-37.23797720845283
332202.6818917778	4128602.3741928977	-31.731443551661503
332203.0094894718	4128603.0114299376	-26.56029712272551
332203.3370871658	4128603.6486669774	-21.38915069378951
332203.6333605855	4128604.2717313296	-22.491140621537962
332203.9296340052	4128604.8947956813	-23.593130549286418
332204.2259074249	4128605.5178600335	-24.69512047703487
332204.52779458417	4128606.1260120873	-24.189842703511374
332204.82968174346	4128606.7341641416	-23.684564929987882
332205.13156890275	4128607.3423161954	-23.179287156464387
332205.4101858889	4128607.969434112	-23.246510763319968
332205.688802875	4128608.5965520283	-23.313734370175546
332205.9674198611	4128609.223669945	-23.380957977031127
332206.38887839275	4128609.897877533	-29.016595333909066
332206.8103369244	4128610.572085121	-34.652232690787
332207.3795031959	4128611.0934860297	-45.72612589166064
332207.9542021066	4128611.4482770856	-56.77460450085801
332208.7585053955	4128611.754071153	-67.86803507972144
332209.60491262673	4128611.948022868	-78.02357086974193
332210.2966139781	4128611.945273304	-89.11834180330874
332210.9373356169	4128611.832545146	-94.20284151065243
332211.57805725565	4128611.719816988	-99.28734121799614
332212.21666845866	4128611.5016817506	-104.64066634155927
332212.8552796617	4128611.2835465134	-109.99399146512238
332213.47279489506	4128610.9714842895	-111.5442020913814
332214.09031012835	4128610.6594220656	-113.09441271764042
332214.7078253617	4128610.3473598417	-114.64462334389944
332215.3140389161	4128610.0614238996	-113.65047447233594
332215.92025247053	4128609.775487958	-112.65632560077243
332216.5264660249	4128609.489552016	-111.66217672920894
332217.15927506087	4128609.203083736	-111.53521798303291
332217.79208409676	4128608.916615456	-111.40825923685686
332218.4248931327	4128608.630147176	-111.28130049068083
332219.2853445811	4128608.1966721267	-113.16730463659925
332220.1457960296	4128607.763197077	-115.05330878251768
332220.7445448656	4128607.399711422	-116.7797003500646
332221.3432937017	4128607.036225768	-118.50609191761151
332221.94204253773	4128606.672740113	-120.23248348515844
332222.4082184874	4128606.258259077	-125.87928380649376
332222.87439443707	4128605.843778041	-131.52608412782908
332223.22897893	4128605.3926814124	-136.80397461043458
332223.5835634229	4128604.941584784	-142.08186509304005
332223.8390766408	4128604.414772081	-148.00342935885118
332224.09458985867	4128603.887959379	-153.92499362466228
332224.24394375976	4128603.374372008	-158.93453606966804
332224.39329766086	4128602.860784637	-163.9440785146738
332224.46462215367	4128601.9935614048	-174.3963604752565
332224.43645140145	4128601.4724282473	179.9694645874552
332224.2788375255	4128600.687488072	168.90530546193622
332224.0461023504	4128600.1371506033	163.89930448643344
